phrase_number	task_number	task_name	description_id	phrase_kind	nth_phrase_in_paragraph	phrase	tag_procedure	tag_metaphor	tag_clarification	tag_example	tag_array	tag_validation	tag_loop	tag_start_stop	tag_conditional	tag_logic	tag_framing	tag_spatial_relation	tag_physical_interaction	tag_contact_transform	tag_affine_transform	tag_visual_graphical_transform	tag_object_detection
1525	261	a85d4709.json	03c65894-76c6-489d-ba7a-2d334ff97804	grid_size	1	does not change																	
1526	261	a85d4709.json	03c65894-76c6-489d-ba7a-2d334ff97804	output	1	make the row green if two blocks appear together on the left, yellow if two blocks are separated by a gray block in the middle, and red if two blocks appear together on the right on each row.																	
1527	262	a87f7484.json	da78fadc-befb-4016-aa36-8d75d46dc97e	input	1	different patterns of different colors	0	0	0	0	1	0	0	0	0	1	1	0	0	0	0	0	1
1528	262	a87f7484.json	da78fadc-befb-4016-aa36-8d75d46dc97e	grid_size	1	will be 3x3	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0
1529	262	a87f7484.json	da78fadc-befb-4016-aa36-8d75d46dc97e	output	1	find the color with the most spaces colored and put that pattern into the 3x3.	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	1	1
1530	263	a8c38be5.json	c83e2518-c1a3-4322-8fde-5d268e2e1534	input	1	a black grid with random 3x3 grids																	
1531	263	a8c38be5.json	c83e2518-c1a3-4322-8fde-5d268e2e1534	grid_size	1	a 9x9 grid																	
1532	263	a8c38be5.json	c83e2518-c1a3-4322-8fde-5d268e2e1534	output	1	make sure the background is all gray.																	
1533	263	a8c38be5.json	c83e2518-c1a3-4322-8fde-5d268e2e1534	output	2	Then place the colors and shapes you see in the input in the right place.																	
1534	263	a8c38be5.json	c83e2518-c1a3-4322-8fde-5d268e2e1534	output	3	The corners should go in the corners.																	
1535	263	a8c38be5.json	c83e2518-c1a3-4322-8fde-5d268e2e1534	output	4	the t-shape should go at the top in the middle, 																	
1536	263	a8c38be5.json	c83e2518-c1a3-4322-8fde-5d268e2e1534	output	5	the upside down t-shape should go at the bottom in the middle, 																	
1537	263	a8c38be5.json	c83e2518-c1a3-4322-8fde-5d268e2e1534	output	6	the two side way t-shapes should go on the left and right side in the middle so that the long side is against to the left and right.																	
1538	263	a8c38be5.json	c83e2518-c1a3-4322-8fde-5d268e2e1534	output	7	Make sure to keep the same colors for each.																	
1539	263	a8c38be5.json	ea439248-4e56-4eaf-9aa5-31d1b0f3d169	input	1	multiple 3x3 squares with gray and colored shapes within them																	
1540	263	a8c38be5.json	ea439248-4e56-4eaf-9aa5-31d1b0f3d169	grid_size	1	changes to a 9x9 grid																	
1541	263	a8c38be5.json	ea439248-4e56-4eaf-9aa5-31d1b0f3d169	output	1	rearrange each of those squares fully that colors line up along the edge.																	
1542	263	a8c38be5.json	ea439248-4e56-4eaf-9aa5-31d1b0f3d169	output	2	Start with the fully gray 3x3 in the middle.																	
1543	263	a8c38be5.json	ea439248-4e56-4eaf-9aa5-31d1b0f3d169	output	3	Then corners should line up in the corners that the color touches the edge.																	
1544	263	a8c38be5.json	ea439248-4e56-4eaf-9aa5-31d1b0f3d169	output	4	Rearrange the rest of the 3x3 grids that the color remains on the edge.																	
1545	264	a8d7556c.json	a6ad5cf2-629b-455e-87bf-ed88599a9e70	input	1	a pattern of black and grey colored boxes																	
1546	264	a8d7556c.json	a6ad5cf2-629b-455e-87bf-ed88599a9e70	grid_size	1	is the same as the input																	
1547	264	a8d7556c.json	a6ad5cf2-629b-455e-87bf-ed88599a9e70	output	1	Make the boxes that have the same color of black shapes that are bigger than 1x1 red.																	
1548	265	a9f96cdd.json	32079f2e-8423-4fa5-a4cd-d1231d0c7d2e	input	1	red square good																	
1549	265	a9f96cdd.json	32079f2e-8423-4fa5-a4cd-d1231d0c7d2e	grid_size	1	not change grid																	
1550	265	a9f96cdd.json	32079f2e-8423-4fa5-a4cd-d1231d0c7d2e	output	1	bottom right red square.																	
1551	266	aabf363d.json	50065ee5-f053-47de-9cb6-dcebabdb04e0	input	1	a pattern and one colored square at the bottom	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	1
1552	266	aabf363d.json	50065ee5-f053-47de-9cb6-dcebabdb04e0	grid_size	1	should be the same as the input	0	0	0	0	0	1	0	0	0	1	0	0	0	0	0	0	0
1553	266	aabf363d.json	50065ee5-f053-47de-9cb6-dcebabdb04e0	output	1	change the pattern to match the one colored square at the bottom and fill in the one square at the bottom to black.	1	0	0	0	0	0	0	0	0	1	0	1	0	0	0	1	1
1554	267	aba27056.json	3019710b-b607-4a56-98a4-62b9af1a4eae	input	1	a 7x7 black grid with a single color of squares that form a rectangle with a black hole																	
1555	267	aba27056.json	3019710b-b607-4a56-98a4-62b9af1a4eae	grid_size	1	is the same as the input grid size																	
1556	267	aba27056.json	3019710b-b607-4a56-98a4-62b9af1a4eae	output	1	fill yellow squares in the hole of the rectangle and also add yellow squares on either all of the horizontal or all of the vertical lines out of the hole.																	
1557	267	aba27056.json	3019710b-b607-4a56-98a4-62b9af1a4eae	output	2	Then add more yellow squares on a diagonal starting from the inner corner of each hole and going to the edge of the grid.																	
1558	267	aba27056.json	3019710b-b607-4a56-98a4-62b9af1a4eae	output	3	Some yellow squares will repeat the yellow squares to fill the hole.																	
1559	269	ae3edfdc.json	1471b2a9-817d-4d8e-bd10-508f16659e94	input	1	a single red box and a single blue box.																	
1560	269	ae3edfdc.json	1471b2a9-817d-4d8e-bd10-508f16659e94	input	2	You should also see at least one orange box and at least one green box.																	
1561	269	ae3edfdc.json	1471b2a9-817d-4d8e-bd10-508f16659e94	grid_size	1	is the same as the input grid size.																	
1562	269	ae3edfdc.json	1471b2a9-817d-4d8e-bd10-508f16659e94	output	1	create 2 designs using all of the colored boxes in the input grid.																	
1563	269	ae3edfdc.json	1471b2a9-817d-4d8e-bd10-508f16659e94	output	2	One design is focused on the red box and the other one is focused on the blue box.																	
1564	269	ae3edfdc.json	1471b2a9-817d-4d8e-bd10-508f16659e94	output	3	Both the red box and the blue box will be in their exact same positions in the new grid.																	
1565	269	ae3edfdc.json	1471b2a9-817d-4d8e-bd10-508f16659e94	output	4	First put the red box in the same place as it is in the input grid.																	
1566	269	ae3edfdc.json	1471b2a9-817d-4d8e-bd10-508f16659e94	output	5	Now, look at the green boxes in the input grid and imagine that the green boxes are being pulled toward the red box until they are touching it.																	
1567	269	ae3edfdc.json	1471b2a9-817d-4d8e-bd10-508f16659e94	output	6	So, if there is a green box in the input grid above the red box, place it directly above the red box in the new grid.																	
1568	269	ae3edfdc.json	1471b2a9-817d-4d8e-bd10-508f16659e94	output	7	If there is a green box to the right of the red box in the input side, move it until it is directly to the right of the red box.																	
1569	269	ae3edfdc.json	1471b2a9-817d-4d8e-bd10-508f16659e94	output	8	Do the same for any other green boxes.																	
1570	269	ae3edfdc.json	1471b2a9-817d-4d8e-bd10-508f16659e94	output	9	After you are done, all of the green boxes should be touching the red box which is still in its original location.																	
1571	269	ae3edfdc.json	1471b2a9-817d-4d8e-bd10-508f16659e94	output	10	That design is done.																	
1572	269	ae3edfdc.json	1471b2a9-817d-4d8e-bd10-508f16659e94	output	11	Now use the same exact method for the blue box and surround it with the orange boxes.																	
1573	269	ae3edfdc.json	1471b2a9-817d-4d8e-bd10-508f16659e94	output	12	Think of the blue and red boxes as the centers of flowers and the green and orange boxes as the petals.																	
1574	270	ae4f1146.json	4dfb99ea-5f7f-45a6-90f0-6ab2bdccfe22	input	1	four cubes																	
1575	270	ae4f1146.json	4dfb99ea-5f7f-45a6-90f0-6ab2bdccfe22	grid_size	1	is is 3x3																	
1576	270	ae4f1146.json	4dfb99ea-5f7f-45a6-90f0-6ab2bdccfe22	output	1	mirror the square with the most dark blocks.																	
1577	270	ae4f1146.json	fbebe6f9-241c-4bb1-a41d-6eb63c535c99	input	1	four 3x3 squares with blue and light blue pixels																	
1578	270	ae4f1146.json	fbebe6f9-241c-4bb1-a41d-6eb63c535c99	grid_size	1	is 3x3																	
1579	270	ae4f1146.json	fbebe6f9-241c-4bb1-a41d-6eb63c535c99	output	1	copy the 3x3 square from the input grid that has the most blue pixels.																	
1580	271	aedd82e4.json	6b014caf-cfcd-447d-b788-9bcd40da93df	input	1	a number of different size shapes.	0	0	0	0	1	0	0	0	0	1	1	1	0	0	0	0	1
1581	271	aedd82e4.json	6b014caf-cfcd-447d-b788-9bcd40da93df	grid_size	1	is the same as the input grid.	0	0	0	0	0	1	0	0	0	1	0	0	0	0	0	0	0
1582	271	aedd82e4.json	6b014caf-cfcd-447d-b788-9bcd40da93df	output	1	copy the input grid.	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1
1583	271	aedd82e4.json	6b014caf-cfcd-447d-b788-9bcd40da93df	output	2	Any shapes which only contain one single square should be colored blue.	1	0	0	0	0	0	0	0	1	1	0	0	0	0	0	1	1
1584	271	aedd82e4.json	c9f89c65-0c0a-4c93-a656-4f249c82c50e	input	1	large shapes with smaller shapes	0	0	0	0	1	0	0	0	0	1	1	1	0	0	0	0	1
1585	271	aedd82e4.json	c9f89c65-0c0a-4c93-a656-4f249c82c50e	grid_size	1	no change	0	0	0	0	0	1	0	0	0	1	0	0	0	0	0	0	0
1586	271	aedd82e4.json	c9f89c65-0c0a-4c93-a656-4f249c82c50e	output	1	color smaller shapes dark blue.	1	0	0	0	0	0	0	0	0	1	0	1	0	0	0	1	1
1587	272	af902bf9.json	1824857b-dcee-424d-a062-eb3ce27ff239	input	1	.4 yellow in a square form																	
1588	272	af902bf9.json	1824857b-dcee-424d-a062-eb3ce27ff239	grid_size	1	does not change																	
1589	272	af902bf9.json	1824857b-dcee-424d-a062-eb3ce27ff239	output	1	put red in the middle of the yellow square structure, but not actually next to any of the yellow squares.																	
1590	273	b0c4d837.json	4fd25c13-2e21-4f5c-b2d8-73a9438068dc	input	1	blue colored blocks are filled in grey colored pattern.																	
1591	273	b0c4d837.json	4fd25c13-2e21-4f5c-b2d8-73a9438068dc	grid_size	1	will be 3x3																	
1592	273	b0c4d837.json	4fd25c13-2e21-4f5c-b2d8-73a9438068dc	output	1	put blue blocks if empty blocks that are in the grey pattern are added in vertical and that number should be be added blocks in a horizontal shape in a output.																	
1593	274	b190f7f5.json	16c05fbe-89b3-4204-a607-427261cdbd35	input	1	some squares of various colors on one half of the grid and some blue square that make a pattern on the opposite side of the grid.																	
1594	274	b190f7f5.json	16c05fbe-89b3-4204-a607-427261cdbd35	grid_size	1	will be the size of grid with the light blue squares multiplied by the length of the grid with the light blue squares.																	
1595	274	b190f7f5.json	16c05fbe-89b3-4204-a607-427261cdbd35	grid_size	2	So, for example, if the light blue squares are in a 4x4 grid, the output grid will be 16x16.																	
1596	274	b190f7f5.json	16c05fbe-89b3-4204-a607-427261cdbd35	output	1	replace each of the colored squares on the input grid with the light blue pattern but in the color of the square, then orient the pattern to correspond with the colored squares in the new grid.																	
1597	275	b1948b0a.json	2967c930-e725-407e-83d4-a9ea7e137d5d	input	1	two different color squares	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	1
1598	275	b1948b0a.json	2967c930-e725-407e-83d4-a9ea7e137d5d	grid_size	1	the same size as the input	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0
1599	275	b1948b0a.json	2967c930-e725-407e-83d4-a9ea7e137d5d	output	1	replace all the purple squares with red.	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0	1	1
1600	275	b1948b0a.json	f32b064c-3e97-46b0-961b-8f9344da3733	input	1	two colors, one of which is orange.	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0
1601	275	b1948b0a.json	f32b064c-3e97-46b0-961b-8f9344da3733	grid_size	1	is the same as the input size	0	0	0	0	0	1	0	0	0	1	0	0	0	0	0	0	0
1602	275	b1948b0a.json	f32b064c-3e97-46b0-961b-8f9344da3733	output	1	turn the not-orange color into light red.	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	1	0
1603	276	b230c067.json	760cd411-e5ce-439b-9108-f5351f5f6b34	input	1	all patterns are blue in color																	
1604	276	b230c067.json	760cd411-e5ce-439b-9108-f5351f5f6b34	grid_size	1	same but color pattern changes																	
1605	276	b230c067.json	760cd411-e5ce-439b-9108-f5351f5f6b34	output	1	similar pattern with singleton color.																	
1606	276	b230c067.json	b8c5987a-b64b-4b2a-89b2-aefbd66b42c8	input	1	all patterns that have the same light blue color.																	
1607	276	b230c067.json	b8c5987a-b64b-4b2a-89b2-aefbd66b42c8	grid_size	1	should be the same with the same shapes.																	
1608	276	b230c067.json	b8c5987a-b64b-4b2a-89b2-aefbd66b42c8	output	1	color the two similar shapes the same dark blue color and then change the third shape to the red color.																	
1609	277	b27ca6d3.json	43568a42-f643-4710-9c19-96f8e79166f5	input	1	some single and paired red boxes on a black field																	
1610	277	b27ca6d3.json	43568a42-f643-4710-9c19-96f8e79166f5	grid_size	1	be the same as the input																	
1611	277	b27ca6d3.json	43568a42-f643-4710-9c19-96f8e79166f5	output	1	surround the paired red boxes with green boxes.																	
1612	278	b2862040.json	7ab3bb71-6155-482a-85cd-f60f1326945b	input	1	a dark red background with light blue closed pattern in light blue and line-only pattern in dark blue.																	
1613	278	b2862040.json	7ab3bb71-6155-482a-85cd-f60f1326945b	grid_size	1	remains the same.																	
1614	278	b2862040.json	7ab3bb71-6155-482a-85cd-f60f1326945b	output	1	make all the closed dark blue patterns light blue.																	
1615	278	b2862040.json	82017769-5eba-41c0-ba25-de67179cea5c	input	1	red background, blue closed and open patterns																	
1616	278	b2862040.json	82017769-5eba-41c0-ba25-de67179cea5c	grid_size	1	same as input																	
1617	278	b2862040.json	82017769-5eba-41c0-ba25-de67179cea5c	output	1	change closed patterns to light blue.																	
1618	281	b60334d2.json	442d93fc-d759-4870-a57f-d9e69870ae7e	input	1	a number of gray single pixel squares																	
1619	281	b60334d2.json	442d93fc-d759-4870-a57f-d9e69870ae7e	grid_size	1	stays the same																	
1620	281	b60334d2.json	442d93fc-d759-4870-a57f-d9e69870ae7e	output	1	copy entire image over.																	
1621	281	b60334d2.json	442d93fc-d759-4870-a57f-d9e69870ae7e	output	2	Add single gray pixels diagonally from each corner of the current gray pixels, should create an X.																	
1622	281	b60334d2.json	442d93fc-d759-4870-a57f-d9e69870ae7e	output	3	Add blue pixels above and to the sides of the center original gray pixels, so it's like a plus sign.																	
1623	281	b60334d2.json	442d93fc-d759-4870-a57f-d9e69870ae7e	output	4	You will now have a number of 3x3 squares.																	
1624	281	b60334d2.json	442d93fc-d759-4870-a57f-d9e69870ae7e	output	5	Replace the very center, where the gray pixels were in the original input, with black.																	
1625	281	b60334d2.json	9eee35ec-c16a-4350-94d2-6ced45dc806b	input	1	different gray squares in the middle																	
1626	281	b60334d2.json	9eee35ec-c16a-4350-94d2-6ced45dc806b	grid_size	1	stays the same																	
1627	281	b60334d2.json	9eee35ec-c16a-4350-94d2-6ced45dc806b	output	1	place blue to the top, bottom, left, and right of each gray square, change the gray square to black so it looks like a blue plus sign with a black center																	
1628	281	b60334d2.json	9eee35ec-c16a-4350-94d2-6ced45dc806b	output	2	and finally add gray squares on each corner of the plus sign to end up with gray, blue, and black squares that are 3x3.																	
1629	281	b60334d2.json	cb0ee06c-117e-40b7-9681-902b2cc12408	input	1	gray squares on an all black background.																	
1630	281	b60334d2.json	cb0ee06c-117e-40b7-9681-902b2cc12408	grid_size	1	stays the same size.																	
1631	281	b60334d2.json	cb0ee06c-117e-40b7-9681-902b2cc12408	output	1	put a blue square to the top, left, right, and bottom of the grey squares.																	
